nom;secteur;region;info
BOUALI  Faycal;medical;Alger-Centre , Alger;
Amirouche Boualem;medical;Djelfa , Djelfa;
Bennacer Youcef;medical;Tlemcen , Tlemcen;
BOUGHALEM D;medical;Oum El Bouaghi , Oum El-Bouaghi;
ENTREPRISE ALLOUANE.S;medical;Sétif , Sétif;
comptoirs numidien import export ;medical;El Madania , Alger;
messaoudi chouaib;medical;Batna , Batna;
TABAAH Nouri;medical;Mecheria , Naâma;
charaoui khalida;medical;Constantine , Constantine;
Benmoussa mahi salah eddine;medical;Mohamadia , Alger;
BABA OUMOUSSA Daoud;medical;Ghardaia , Ghardaïa;
MADANI AHMED;medical;El Bayadh , El-Bayadh;
Moulai Omar Abdelhafid;medical;Ghardaia , Ghardaïa;
MERAHI  smail;medical;Sétif , Sétif;
"BESSAIH	Mohamed";medical;Oran , Oran;
BENDALALA Makhlouf;medical;Laghouat , Laghouat;
Dr. N. KHAOUID;medical;Bach Djerrah , Alger;
HEDNA Hacène;medical;Sétif , Sétif;
BOUDIAF Mona;medical;Ouargla , Ouargla;
KHALFI Anissa;medical;Ain Taya , Alger;
TAIBI  Abdelmounaim;medical;Bouzareah , Alger;
SNK SHAM;medical;Tizi Ouzou , Tizi-Ouzou;
"TITOUCHE Mohamed 		 	";medical;Boumerdes , Boumerdès;
AOUISSI Layachi;medical;Seraidi , Annaba;
Dr. Aicha AMALOU éps HAMMOUCHE;medical;Bouzareah , Alger;
SARL  INOVASAN;medical;Alger-Centre , Alger;
Dr. N. NAILI - DOUAOUDA;medical;Hydra , Alger;
Dr LEKHAL MOHAMED;medical;Blida , Blida;
"TRIKI Kamel 			";medical;Annaba , Annaba;
EURL SID MLAB;medical;Blida , Blida;
EURL PARFALE MEDICAL;medical;Draria , Alger;
TAREK  FATEH;medical;Boumerdes , Boumerdès;
Dr BOURBIA ABDELOUAHAB;medical;Skikda , Skikda;
CHAIMA LAB;medical;Tipaza , Tipaza;
LAMRI Djamel;medical;Jijel , Jijel;
LACHEHEB ABDENOUR;medical;Blida , Blida;
AMARA KAMEL;medical;Haraoua Isser , Boumerdès;
CABINET D'ANESTHESIE REANIMATION ET TRAITEMENT DE LA DOULEUR;medical;Maghnia , Tlemcen;
BIOTECHLAB;medical;Tizi Ouzou , Tizi-Ouzou;
Belimane Mohammed Lamine;medical;Ferdjioua , Mila;
CIM;medical;Annaba , Annaba;
BENSEGHIR Mekki;medical;Bordj El Kifan , Alger;
LADJ M.;medical;Tizi Ouzou , Tizi-Ouzou;
DR S. BENKANOUN;medical;El Biar , Alger;
BENMEBAREK A.;medical;M'Sila , M'sila;
Dr. Latifa GUERMOUCHE ep TOUMI;medical;Belouizdad , Alger;
DEKHINET Mourad;medical;Batna , Batna;
"FERRAD M.	 		";medical;Baraki , Alger;
SARL CEMMED;medical;Alger-Centre , Alger;
belacel karim;medical;Tiaret , Tiaret;
BOUCHÀKOR RAHMANI Hadj;medical;Ain Defla , Aïn Defla;
MOURAH Ali;medical;Ain Defla , Aïn Defla;
KHEMALI Fatma;medical;Tipaza , Tipaza;
BASSI Fatima;medical;Mostaganem , Mostaganem;
EURL KERROUM MEDIC;medical;Constantine , Constantine;
ABBAD Omar;medical;Tissemsilt , Mascara;
Dr. W. MAKHLOUF née ANNANI;medical;El Achour , Alger;
EURL MEDICALUX;medical;Kolea , Tipaza;
HOPITAL El Akid Athmene;medical;Ain El Turck , Oran;
GUECHI   Hada;medical;El Kala , E -Taref;
HADJADJ Boumediene;medical;Ksar El Hirane , Laghouat;
HALATA LYLIA;medical;Bab Ezzouar , Alger;
Dr. DENDANE Tarik;medical;Bir Khadem , Alger;
S&H COSMED;medical;Bouloghine , Alger;
"BABOURI Hamid 			";medical;Skikda , Skikda;
HOPITAL  MOHAMED BOUDIAF ( CONSTANTINE );medical;El Khroub , Constantine;
CLINIQUE EL SAFAA;medical;Hadjout , Tipaza;
MEGRAD Nacéra;medical;Alger-Centre , Alger;
Dr. Kahina heddour;medical;Tizi Ouzou , Tizi-Ouzou;
MERZOUK Redouane;medical;Maghnia , Tlemcen;
IBRICHE N.;medical;Bouira , Bouira;
Dr. BOURENANE A.;medical;Bab El Oued , Alger;
ARAIDJI MOHAMED;medical;Drean , E -Taref;
malki mohamed;medical;Khenchela , Khenchela;
MDI;medical;Oran , Oran;
Samia;medical;Alger-Centre , Alger;
Dr SMATI ABDENOUR;medical;Les Eucalyptus , Alger;
SOFTA O.;medical;Alger-Centre , Alger;
Dr. LAKHDARI Hichem;medical;Baraki , Alger;
BOUAZZIZ Salem;medical;Bab Ezzouar , Alger;
Dr. ZERDANI Myriam;medical;Alger-Centre , Alger;
ACHOUR Anissa;medical;Kolea , Tipaza;
EMM ETOILE;medical;Kouba , Alger;
SAIOUD Rabah;medical;Béjaïa , Béjaïa;
Dr. Hendou Meriem épse Ait idir;medical;Gué de Constantine , Alger;
GUESBAOUI MOKHTAR;medical;Mecheria , Naâma;
Dr. Hadjres-Guechoud Nassima;medical;Baraki , Alger;
ZEBOUDJ  NADIA;medical;Ouled Fayet , Alger;
CHAOUCH  Ramdane;medical;Tlemcen , Tlemcen;
chorfa  abdelghani;medical;Annaba , Annaba;
CHAKOUR  Fethia eps Guerni;medical;Ain Oussera , Djelfa;
Ait Ali Malika;medical;Mohamadia , Alger;
HALFAOUI REDOUANE;medical;Tlemcen , Tlemcen;
Dr. HAID Abderrahmane Djamel;medical;El Biar , Alger;
SARL SABICO FMA;medical;Alger-Centre , Alger;
Aissaoui Azzeddine;medical;Tassadane Haddada , Mila;
Tolba Nadjib;medical;Tébessa , Tébessa;
CHAMI A.;medical;Tizi Ouzou , Tizi-Ouzou;
TSM TECHNOLOGIES & SERVICES MÉDICAUX;medical;Tizi Ouzou , Tizi-Ouzou;
BACHA Mustapha;medical;Ain Benian , Alger;
CLINIQUE SLIMANI;medical;Laghouat , Laghouat;
CHIKH Djillali;medical;Aïn El Hammam , Tizi-Ouzou;
DKHALED eps OUALI HAYET;medical;Sétif , Sétif;
LABORATOIRES HANI;medical;Ouargla , Ouargla;
OURABAH Abdessatar;medical;Ain Oussera , Djelfa;
"TOUABIA Mahfoud 		";medical;Mohamadia , Alger;
Professeur FAZIA BELOUCIF - FELLAH ;medical;El Achour , Alger;
SEBSADI Sami Ahmed;medical;Ain Benian , Alger;
Dr. BAHLOULI A .;medical;Bab El Oued , Alger;
MERDAJI Boussad;medical;Alger-Centre , Alger;
OUAMRANE Ali;medical;Freha , Tizi-Ouzou;
HALALCHI Mohamed Réda;medical;Bach Djerrah , Alger;
DIANEPHROS;medical;Constantine , Constantine;
allaoua hassina;medical;Merouana , Batna;
KELKOULI M.;medical;Khemis Miliana , Aïn Defla;
centre d'exploration cardiovasculaire;medical;Oran , Oran;
BAIOD A.;medical;M'Sila , M'sila;
Dr. Boughazi Bay née GUERBI;medical;Bab El Oued , Alger;
Dr. Lahlou Nacera;medical;Alger-Centre , Alger;
DRIS;medical;El Hamma , Khenchela;
CLINIQUE SARI ALI;medical;Tlemcen , Tlemcen;
NORDIC MEDICAL ALGERIE;medical;Bir Khadem , Alger;
CLINIQUE ABOU MARWANE;medical;Annaba , Annaba;
CHAOUCHE Soraya;medical;Tlemcen , Tlemcen;
Dr.Samira Rabahi -Amara;medical;El Harrach , Alger;
AZZOUZI Abdellah;medical;Tlemcen , Tlemcen;
dahmani zoubir;medical;Tichy , Béjaïa;
BRAHIMI Abdenour;medical;Alger-Centre , Alger;
benabadji ghaouti;medical;Oran , Oran;
HOPITAL GUERNIT NACER DE SOUGUEUR;medical;Tiaret , Tiaret;
hamidou mohamed amine;medical;Tlemcen , Tlemcen;
Dr. BOUZIDI BARA. R;medical;Mohamadia , Alger;
HOPITAL DE CHERIA;medical;Cheria , Tébessa;
BOUACHE RADIA;medical;Shaoula , Alger;
ZERARGA Mustapha;medical;Sétif , Sétif;
Dr. CHIKHI    NABIL;medical;Bir Mourad Raïs , Alger;
ARRAR Mohammed;medical;Oran , Oran;
Dr. Boulahouache  Z.;medical;Baraki , Alger;
AMIRA Mohamed Salah;medical;El Oued , El-Oued;
Dr. LAGHA Ahmed;medical;El Mouradia , Alger;
SADOU Mustapha;medical;Thenia , Boumerdès;
KANOUN Rouba;medical;Tizi Ouzou , Tizi-Ouzou;
KOUAOUSSI Mahdi;medical;Barika , Batna;
berriche smail;medical;Bourouba , Alger;
Dr.Oudjana Hamid;medical;Alger-Centre , Alger;
ADRALYSE;medical;Tizi Ouzou , Tizi-Ouzou;
MANSOURI HALIMA;medical;Arzew , Oran;
Dr Izri Stiti Nacera;medical;Chéraga , Alger;
Dr TRIQUI BENAOUDA;medical;Ouled Fares , Chlef;
ABDELKRIM HOCINE;medical;Bab El Oued , Alger;
CHAÏB YASSINE;medical;Hussein Dey , Alger;
BENDALI KHELAF Anissa;medical;Constantine , Constantine;
kouadik chemseddine;medical;Bir Mourad Raïs , Alger;
Tigha Cherif;medical;Sétif , Sétif;
EL ASSOULI Mustapha;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
Noureddine Zohra;medical;Beni Messous , Alger;
Dr GUERROUCHE MOHAMED LARBI;medical;Chettia , Chlef;
BALI  Malika;medical;Oum El Bouaghi , Oum El-Bouaghi;
BEAUTY PHARM16;medical;Dar El Beïda , Alger;
CENTRE D'HEMODIALYSE SALAH EDDINE;medical;Kouba , Alger;
BAGHDADI Sidahmed;medical;Ain Temouchent , Aïn Témouchent;
AKLI Karim;medical;Casbah , Alger;
Merazga Fouad;medical;Nezla , Ouargla;
Zakaria Mohamed;medical;Ghardaia , Ghardaïa;
naitelhocine amine;medical;Laghouat , Laghouat;
bechouat  abdelouahed;medical;Souk Ahras , Souk-Ahras;
bouldjedri karima;medical;El Khroub , Constantine;
BENDEBBAH YOUSSEF;medical;Chéraga , Alger;
Dr. zenoune kamelia;medical;Kouba , Alger;
Bellatreche Mohamed Nazim;medical;Ain Oussera , Djelfa;
benakcha younes;medical;Batna , Batna;
SLATNI Nassima;medical;Tébessa , Tébessa;
HIRECHE R.;medical;Alger-Centre , Alger;
HOPITAL DE IN SALEH;medical;In Salah , Tamanrasset;
BS MEDICAL;medical;Seddouk , Béjaïa;
Dr. AIT BENAMAR;medical;Hydra , Alger;
YLES Med;medical;Tlemcen , Tlemcen;
LABORATOIRE D'ANALYSES MEDICALES;medical;El Biar , Alger;
CLINIQUE ATLAS;medical;Blida , Blida;
Dr KHENIEN KHALED;medical;Ain Benian , Alger;
Hachmi Rachid;medical;Ghardaia , Ghardaïa;
 chehrouri mohamed reda;medical;Tiaret , Tiaret;
MAZROU Laziz;medical;Sidi Aïch , Béjaïa;
stuffmed;medical;Les Eucalyptus , Alger;
bouakkaz ghania;medical;Batna , Batna;
LARACHI epse MEDJKOUH Nadjia;medical;Douera , Alger;
EURL ASTRA MEDICAL;medical;Tizi Ouzou , Tizi-Ouzou;
MENAI Abdelmalek;medical;Tébessa , Tébessa;
"ADDOUNI Nazim			";medical;Béjaïa , Béjaïa;
"ZAIDI Hamida 			";medical;Tizi Ouzou , Tizi-Ouzou;
MILUPA;medical;Hydra , Alger;
Slimani Audition;medical;El Harrach , Alger;
Haj Boussaad Ouahiba;medical;Ghardaia , Ghardaïa;
Dr SEKKAK CHAFIKA;medical;Tipaza , Tipaza;
NAIT DAHMANE L.;medical;Batna , Batna;
"ZERROUG Abdelmoumen	";medical;Sétif , Sétif;
Mahieddine YAZID;medical;Chéraga , Alger;
HABIMED EURL;medical;Shaoula , Alger;
EHS D' APPARIL LOCOMOTEUR DE BEN-AKNOUN;medical;Ben Aknoun , Alger;
BOUCIF DJILLALI;medical;Mascara , Mascara;
"BENAMER	Mustapha";medical;Alger-Centre , Alger;
CLINIQUE D'OPHTALMOLOGIE ETOILE DU SUD;medical;Ghardaia , Ghardaïa;
ABBAS;medical;Tizi Ouzou , Tizi-Ouzou;
Dr. TABTI Ouiza née BELKACEM;medical;Alger-Centre , Alger;
merabet  salah;medical;Ben Srour , M'sila;
HAMMADI Rabah;medical;El Harrach , Alger;
HAMIDOUCHE;medical;Bordj Bou Arreridj , Bordj-Bou-Arréridj;
TAHRAOUI Sadia;medical;Tizi Ouzou , Tizi-Ouzou;
soualhi omar;medical;Médéa , Médéa;
CLINIQUE KHELLAL;medical;Ain M'lila , Oum El-Bouaghi;
Belabbes-Nabi Karim Abdelaziz;medical;Annaba , Annaba;
TARI Mabrouk;medical;Reghaïa , Alger;
Ayoune Mohamed Aniss;medical;El Affroun , Blida;
AIDEL Aouda;medical;Chlef , Chlef;
"BOUIKIN Halim			";medical;Tizi Ouzou , Tizi-Ouzou;
SANOFI-AVENTIS;medical;Hydra , Alger;
Dr. Ghania Diaf-AMrouni;medical;El Harrach , Alger;
Dr. BENMEBAREK A.;medical;Bach Djerrah , Alger;
Dr. Khalfellah M;medical;Rouiba , Alger;
FEKIRINI MOHAMMED REDA;medical;Sidi Djillali , Tlemcen;
Dr. Sidi Mammar  M. A.;medical;Alger-Centre , Alger;
BIRI DJAMEL;medical;Belouizdad , Alger;
Dr. SAIDI Mohamed  Tahar;medical;Bab Ezzouar , Alger;
Dr MAHIOUFE HABIBA;medical;Médéa , Médéa;
CLINIQUE ZIDANE;medical;Khenchela , Khenchela;
DJEGHRIL  Nabil;medical;Tizi Ouzou , Tizi-Ouzou;
Africa Equipement medical ( AEM ) EURL;medical;Constantine , Constantine;
EURL CERCLE DE MEDICAL;medical;Bou Ismail , Tipaza;
ZAIDI Hamid;medical;Alger-Centre , Alger;
LEFKIR DAOUD;medical;Bir Khadem , Alger;
KOUBA MOHAMED;medical;Ben Khellil , Blida;
Dr. Bella Sofiane;medical;El Madania , Alger;
metref kamel;medical;M'Sila , M'sila;
BOUBEKEUR;medical;Bordj Bou Arreridj , Bordj-Bou-Arréridj;
ZOUGHAILECH Zine el abidine.;medical;Biskra , Biskra;
GUETTAF SASSI;medical;El Bayadh , El-Bayadh;
EZZINE Zohra;medical;Djelfa , Djelfa;
RC LAB;medical;Sétif , Sétif;
Hassen Khodja Mehdi Enwar ;medical;Ouled Yaich , Blida;
BARKA ABDELGHANI;medical;Souk El Thenine , Béjaïa;
Dr. DADDI  S.;medical;Alger-Centre , Alger;
METEHRI Salah;medical;Metlilli , Ghardaïa;
BENROUISSI HALIMA;medical;Médéa , Médéa;
LOUAFI Houria;medical;Bouira , Bouira;
CBMM;medical;Tizi Ouzou , Tizi-Ouzou;
Benallel Med;medical;Saida , Saida;
DJAMA Lamine;medical;Béjaïa , Béjaïa;
BEKKAT-berkani Traki;medical;Ain Taya , Alger;
CHEMLAL BADREDDINE;medical;Bouira , Bouira;
MERABTENE FAIZA;medical;Ain Taya , Alger;
Dr. Kaci F épse Louni;medical;Alger-Centre , Alger;
AIT Said Djamel;medical;Lakhdaria , Bouira;
Dr FARES SAMIR;medical;Beni Mered , Blida;
1GCM (GRAND COMPTOIR MEDICAL);medical;Mascara , Mascara;
CLINIQUE CNCI;medical;Tipaza , Tipaza;
HAMIZI ALI;medical;Batna , Batna;
HOPITAL DAHOU DAHOU ( MOHAMADIA );medical;Tizi Ouzou , Tizi-Ouzou;
EPSP BOUMEDFAA;medical;Boumedfaa , Aïn Defla;
BENDOUIS Lotfi Kamel;medical;Tlemcen , Tlemcen;
HADJ-LARBI Malika;medical;Azazga , Tizi-Ouzou;
HOPITAL AHMED MEDAGHRI;medical;Saida , Saida;
atietallah hocine;medical;Hassi Messaoud , Ouargla;
AD MEDICA GROUP;medical;El Mouradia , Alger;
EURL MEDCOR;medical;Dar El Beïda , Alger;
NAIT KACI ZAHIA;medical;El Mouradia , Alger;
Dr. BENKHODJA A.;medical;Baba Hassen , Alger;
CLINIQUE EL CHAMS;medical;Skikda , Skikda;
Merbah Ali;medical;Ghardaia , Ghardaïa;
BEDERINA khadidja;medical;Gué de Constantine , Alger;
REZGUI M.;medical;Tizi Ouzou , Tizi-Ouzou;
boudraa houda;medical;Mazouna , Relizane;
SAIDI Med Chawki;medical;Ain Defla , Aïn Defla;
Dr KHABCHACHE HAMOUYA;medical;Ouled El Djemaa , Relizane;
BOUCHAREB Noueddine;medical;Haraoua Isser , Boumerdès;
AMROUNI  Ghania;medical;El Harrach , Alger;
SARL SANTE PURE;medical;Oran , Oran;
Dr OULD MOHAMED RIDA;medical;Boufarik , Blida;
CLINIQUE IBN BADIS DE SOUK AHRAS;medical;Souk Ahras , Souk-Ahras;
MILOUDI ADELHAMID;medical;El Oued , El-Oued;
Clinique Les Cyprès;medical;Ain M'lila , Oum El-Bouaghi;
Dr BRAHIMI MOHAMED;medical;Bir Khadem , Alger;
ARFI  Farida;medical;Baraki , Alger;
CLINIQUE LES CEDRES;medical;Batna , Batna;
SARL MED LAB;medical;Bir El Djir , Oran;
DISTRIBUTEUR MEDICAL ;medical;Tizi Ouzou , Tizi-Ouzou;
Heykel Mebarek ;medical;Kouba , Alger;
CLINIQUE DU  Dr CHETTIBI ABDELWAHAB;medical;Dar El Beïda , Alger;
EURL BIOSIM;medical;Constantine , Constantine;
Dr. Souakir Fouzia;medical;Mohamadia , Alger;
CHEKCHEK Linda;medical;Mila , Mila;
MYLAN;medical;Bouzareah , Alger;
zaidi kamel;medical;Annaba , Annaba;
Dr. BOUTEMIMA  AISSA;medical;Sidi Maarouf , Jijel;
BENLINE YASMINA;medical;Hydra , Alger;
COMPRESSES NON TISSéES;medical;Alger-Centre , Alger;
CENTRE DE DIAGNOSTIC EL HOCEINI;medical;Constantine , Constantine;
Dr ASSELAH Smail;medical;Belouizdad , Alger;
Dr Khoudrane Ferhat;medical;Tipaza , Tipaza;
Dr. Kerbal Haroun;medical;Baraki , Alger;
HOPITAL BERABI ABDELKADER;medical;Tizi Ouzou , Tizi-Ouzou;
Dr. DJEHA Noureddine;medical;Les Eucalyptus , Alger;
Aakoub Fatiha;medical;Sfissef , Sidi-Bel-Abbès;
BIOBONE;medical;Annaba , Annaba;
MIHOUBI Noureddine;medical;Djelfa , Djelfa;
ARIF Mohamed;medical;Chlef , Chlef;
ALGERIE TECHNOLOGIE MEDICALE SARL;medical;Kouba , Alger;
GENERIC LAB;medical;Rouiba , Alger;
Dr LAHCENE Mohammed Senouci;medical;Tébessa , Tébessa;
BACHAMAR Mohamed;medical;Alger-Centre , Alger;
EURL SOMIDIA;medical;Blida , Blida;
Dr. BENATALLAH SAADIA;medical;Tipaza , Tipaza;
Dr BELLAOUAR BOUCHRA;medical;Kolea , Tipaza;
SEDDIKI;medical;Ain Sefra , Naâma;
BOUCHAREF L.;medical;Alger-Centre , Alger;
LAB.SOLUPHARM;medical;Chéraga , Alger;
HALLAL   Mohamed Adlane;medical;Belouizdad , Alger;
Dr CHABOUR RACHIDA;medical;Bab Ezzouar , Alger;
SAHEB Said;medical;Tizi Ouzou , Tizi-Ouzou;
DJABER Mohamed;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
BELLAH Samira ep Driad;medical;Thenia , Boumerdès;
MOUSSAOUI Mustapha;medical;Blida , Blida;
AMIAR Samira;medical;Oum El Bouaghi , Oum El-Bouaghi;
AMHIS Nourredine;medical;Hydra , Alger;
HABBES Zoubir;medical;Oued Zenati , Guelma;
DITHEMED;medical;Alger-Centre , Alger;
GUERFI Leila Fatima;medical;Biskra , Biskra;
Dr. BOUANINI Mohamed;medical;Oran , Oran;
DIK Morad;medical;Alger-Centre , Alger;
KERTEBY eps ALLAL NAWELLE;medical;El Biar , Alger;
DJELOUADJI BELKACEM;medical;Azzaba , Skikda;
DRIAD KHELIFA;medical;Larbaa Nath Irathen , Tizi-Ouzou;
BENAZIZA HIND;medical;Tlemcen , Tlemcen;
HADDAD Linda;medical;Ain M'lila , Oum El-Bouaghi;
CERIS;medical;Ben Aknoun , Alger;
HENOUNE Abdelkrim;medical;Berrouaghia , Médéa;
OSI ALGERIE;medical;Constantine , Constantine;
CHENOUF Abdelaziz;medical;Souk Ahras , Souk-Ahras;
Mahieddine Abderrahim;medical;Ain Temouchent , Aïn Témouchent;
ETM;medical;Douera , Alger;
HOPITAL  DU 18 FEVRIER ( METLILI );medical;Metlilli , Ghardaïa;
HOUICHI MOHAMMED LYAMINE;medical;Barika , Batna;
Mokhtech  Kheddar Ilhâm;medical;Kouba , Alger;
KEBBICHE HAMID;medical;Béjaïa , Béjaïa;
KHEDDAOUI Noureddine;medical;Oran , Oran;
ZAIDI Fatima Zohra;medical;Ain Oussera , Djelfa;
KRELIFA Cherif;medical;Bab El Oued , Alger;
CHOUITER Leila;medical;Alger-Centre , Alger;
lezghed zineb;medical;Chéraga , Alger;
Dr ASSES ALLEL;medical;Les Eucalyptus , Alger;
DJILALI Sayah;medical;Chlef , Chlef;
Dr. GOUMRI NABILA;medical;Beni Messous , Alger;
maiza   rima;medical;Sétif , Sétif;
HOPITAL BEL HASSASNA;medical;El hassasna , Saida;
"FILALI N.	";medical;Tizi Ouzou , Tizi-Ouzou;
AKROUR Mohand Akli;medical;Chéraga , Alger;
PROMELAB;medical;Bab Ezzouar , Alger;
BEN Hamdoun Abderrahman;medical;Ghardaia , Ghardaïa;
FARIMED;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
PROMODENTA;medical;Médéa , Médéa;
bezzalla brahim;medical;Batna , Batna;
Dr M. F HACHACHE;medical;Bab El Oued , Alger;
MEZOU Abdelmalek;medical;Béjaïa , Béjaïa;
CENTRE LES TULIPES;medical;Médéa , Médéa;
LOUKIDI M.B.;medical;Tlemcen , Tlemcen;
salem parapharm;medical;Tiaret , Tiaret;
BENKADDOUR AMMAR;medical;Oued Athmania , Mila;
Dr MOUHOUB DAHBIA;medical;Mohamadia , Alger;
MAHIEDDINE Y.;medical;Chéraga , Alger;
bendjaballah azzedine;medical;Ali mendjeli , Constantine;
MAIZA Mourad;medical;Sétif , Sétif;
Dr. SAIL Younes;medical;Hussein Dey , Alger;
BOUCHEMHA CHAFIKA;medical;Chéraga , Alger;
gaouci nadjet;medical;Annaba , Annaba;
EURL AMSS MéDICAL;medical;Tizi Ouzou , Tizi-Ouzou;
TOUATI  Khaled;medical;Alger-Centre , Alger;
HOPITAL DE MEDEA;medical;Médéa , Médéa;
BIO LATEX ALGERIE EURL;medical;Kouba , Alger;
MEKKOUR Lies;medical;Bouira , Bouira;
hakimi sidahmed;medical;Oran , Oran;
BENMAAMAR Mourad;medical;Sebdou , Tlemcen;
Taleb Bahmida Abdelouahab;medical;Ghardaia , Ghardaïa;
ABDI IBRAHIM;medical;Chéraga , Alger;
Clinique BENDIFALLAH;medical;Médéa , Médéa;
Cherif   . h;medical;Dar El Beïda , Alger;
berbouri hamoudi;medical;Bordj Bou Arreridj , Bordj-Bou-Arréridj;
HOPITAL DJILALI  BEN AMER ( El oued );medical;El Oued , El-Oued;
BOUSSAD Med;medical;Béjaïa , Béjaïa;
DJENNAOUI Kheira;medical;Béjaïa , Béjaïa;
HAMADOU Farid;medical;Blida , Blida;
"ABDELAZIZ Ahmed 	 		";medical;Ghardaia , Ghardaïa;
HOPITAL NOUREDINE EL ATLASSI DE BOLOGHINE;medical;Tizi Ouzou , Tizi-Ouzou;
Dr.Slimi  A.;medical;Bordj El Kifan , Alger;
Dr. Khalef -Graine Y.;medical;Hydra , Alger;
KOUIRA Ahcène;medical;Constantine , Constantine;
DORADO A.;medical;Oran , Oran;
"DJOUDI Oum El Kheir 			";medical;El Harrach , Alger;
Dr HADDAD ep MEKKI LEÏLA;medical;Alger-Centre , Alger;
OUBAICHE Yacine;medical;Les Eucalyptus , Alger;
benbraham  mustapha;medical;Bou Ismail , Tipaza;
FARES FOUDIL;medical;El Kala , E -Taref;
HOPITAL DE BIR EL ATER;medical;Tébessa , Tébessa;
BOUCHAKOR Y.;medical;Ain Defla , Aïn Defla;
BABA AHMED HASSAÏN;medical;Bouzareah , Alger;
OUAMANE Abdelmalek;medical;Guelma , Guelma;
BELKACI née Talah;medical;Béjaïa , Béjaïa;
SOMEDIAL;medical;El Harrach , Alger;
BM PHYTO;medical;Khraicia , Alger;
HOPITAL DU Dr. BENZERDJEB BEN AOUDA;medical;Sebdou , Tlemcen;
Doudou Ahmed;medical;Ghardaia , Ghardaïa;
LAKEHAL Fayçal Toufik;medical;Tadjenanet , Mila;
AFIA MEDICAL;medical;Ghardaia , Ghardaïa;
UH UNIVERSAL HEALTH;medical;Dar El Beïda , Alger;
HOPITAL DE SKIKDA;medical;Skikda , Skikda;
Dr. Benmamar  Z;medical;Reghaïa , Alger;
EHS DE NEURO-CHIRURGIE  ALI AIT IDIR;medical;Alger-Centre , Alger;
BACHIR Mohamed;medical;Oggaz , Mascara;
BENMAROUF;medical;Dely Brahim , Alger;
Dr. OUCHERIF MOURAD;medical;Sidi Aïch , Béjaïa;
BENABID K.;medical;Sétif , Sétif;
"MERAH Noureddine 	";medical;Bordj Bou Arreridj , Bordj-Bou-Arréridj;
Alaouchiche  Khaled;medical;Gué de Constantine , Alger;
MERABET Abdellah;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
Dr. BOUZIANI EL HADJ;medical;Béchar , Béchar;
SAM leila;medical;Tizi Ouzou , Tizi-Ouzou;
CLINIQUE  D'OPHTALMOLOGIE  Dr  DJABALLAH MOHAMED;medical;El Oued , El-Oued;
Bouzar Fayçal;medical;Sidi M'Hamed , M'sila;
El Maasekri Mokhtar;medical;Mostaganem , Mostaganem;
CHEBILA LEMDANI A.;medical;Bir Mourad Raïs , Alger;
Dr DIFFALAH KHOKHA;medical;Boumerdes , Boumerdès;
BIDDIAR  Ahmed;medical;Béjaïa , Béjaïa;
Dr. TIDAFI Sid-Ali;medical;Dely Brahim , Alger;
CHU DE SIDI BEL ABBES;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
ETS SAMEUR;medical;Chéraga , Alger;
Benouadah M.;medical;Bab El Oued , Alger;
LA VITRINE MEDICALE;medical;Ouargla , Ouargla;
BENSALEM A;medical;Mila , Mila;
"MIMOUNE	 Miloud";medical;Biskra , Biskra;
MEZRAG Mourad;medical;Tigzirt , Tizi-Ouzou;
HOPITAL RACHID BEL HOCINE DE SIDI AICH;medical;Sidi Aïch , Béjaïa;
Clinique d'hémodialyse Seddikia;medical;Oran , Oran;
AFRI YACINE;medical;Alger-Centre , Alger;
Dr.Sebsadji  Sami Ahmed;medical;Alger-Centre , Alger;
Dr. CHARFAOUI Abdelhamid;medical;Bach Djerrah , Alger;
GOUAREF  F.;medical;Batna , Batna;
ADNANI Fateh;medical;Khemis Miliana , Aïn Defla;
ABED LAHOUARI;medical;Hussein Dey , Alger;
Dr. Y. YAKER;medical;Reghaïa , Alger;
Dr. DJEBARA B.;medical;Dar El Beïda , Alger;
MENANA Rachid;medical;Ghardaia , Ghardaïa;
BENHAMADI Hadj;medical;Sidi Bel Abbes , Sidi-Bel-Abbès;
Dr SEFRAOUI HAKIM;medical;Ain Taya , Alger;
rani julia;medical;Mostaganem , Mostaganem;
Dr AOUIZ SAMIRA;medical;Bab Ezzouar , Alger;
Sarl AAMT;medical;Ain Benian , Alger;
EURL ONORIS SANTE;medical;Tizi Ouzou , Tizi-Ouzou;
brahimi jacobe;medical;Mers-el-Kébir , Oran;
Dr. Ait Belkacem .L;medical;Alger-Centre , Alger;
CENTRE DE THALASSOTHERAPIE;medical;Staoueli , Alger;
Dr. Bouahadji Mustapha;medical;Kouba , Alger;
SARL SALUT EX;medical;Dar El Beïda , Alger;
Dr. H.  BENAISSA;medical;Kouba , Alger;
Dr. Z. SAADI;medical;Les Eucalyptus , Alger;
BENNEGUEOUCH Ahmed;medical;Chlef , Chlef;
CLINIQUE MEDICALE ENNOUR;medical;Biskra , Biskra;
DR. MILLOUDI Mohamed;medical;Rouiba , Alger;
HAFIANE BADOUNA M.;medical;Skikda , Skikda;
NEDJAR Tayeb;medical;Constantine , Constantine;
